547718,4/3/2018,126 Boulder Terrace ,Habersham,GA,Auction.com
,,Mount Airy GA 30563,,,
,,,,,
514618,4/3/2018,5354 Crown Oak Drive ,Hall,GA,Auction.com
,,Lula GA 30554,,,
,,,,,
5195016,4/3/2018,4601 Montclair Circle ,Hall,GA,
,,Gainesville GA 30506,,,
,,,,,
510316,5/1/2018,2513 W. Dennis Drive ,Hall,GA,Auction.com
,,Gainesville GA 30507,,,
,,,,,
5100316,4/3/2018,36 Bio Lane ,Hart,GA,
,,Hartwell GA 30643,,,
,,,,,
5243115,4/3/2018,136 River View Court ,Henry,GA,Auction.com
,,Hampton GA 30228,,,
,,,,,
5165717,4/3/2018,106 Harper Way ,Henry,GA,Auction.com
,,McDonough GA 30252,,,
,,,,,
517718,4/3/2018,1122 Watercourse Way ,Henry,GA,
,,Hampton GA 30228,,,
,,,,,
518018,4/3/2018,65 Pine Tree Drive ,Henry,GA,Auction.com
,,McDonough GA 30252,,,
,,,,,
5593504,4/3/2018,490 Willow Lane ,Henry,GA,Auction.com
,,McDonough GA 30253,,,
,,,,,
5448416,4/3/2018,605 Mohawk Circle ,Henry,GA,Auction.com
,,Stockbridge GA 30281,,,
,,,,,
5509016,4/3/2018,306 Oconee Ct ,Henry,GA,
,,Mcdonough GA 30252,,,
,,,,,
5313911,4/3/2018,120 Laney Court ,Henry,GA,
,,McDonough GA 30252,,,
,,,,,
5318517,4/3/2018,45 Riverside Ct ,Henry,GA,Auction.com
,,Hampton GA 30228,,,
,,,,,
5523912,4/3/2018,215 London Drive ,Henry,GA,
,,McDonough GA 30253,,,
,,,,,
543318,4/3/2018,418 Old Ivy Path ,Henry,GA,Auction.com
,,McDonough GA 30253,,,
,,,,,
5362317,4/3/2018,1558 Pressley Lane ,Henry,GA,
,,McDonough GA 30253,,,
,,,,,
556818,4/3/2018,420 Colvin Dr ,Henry,GA,
,,Locust Grove GA 30248,,,
,,,,,
557418,4/3/2018,1130 East Shoreview Road ,Henry,GA,Auction.com
,,McDonough GA 30253,,,
,,,,,
5372417,4/3/2018,349 Nunnally Drive ,Henry,GA,Auction.com
,,Stockbridge GA 30281,,,
,,,,,
534718,4/3/2018,310 Westover Ct ,Henry,GA,
,,McDonough GA 30153,,,
,,,,,
532018,4/3/2018,260 Pleasant Valley Road ,Henry,GA,Auction.com
,,Mcdonough GA 30253,,,
,,,,,
5706214,4/3/2018,191 Hawken Trail ,Henry,GA,
,,McDonough GA 30253,,,
,,,,,
5337416,4/3/2018,312 Asgard Ct ,Henry,GA,Auction.com
,,Stockbridge GA 30281,,,
,,,,,
5282907,4/3/2018,1021 W. F. Ragin Drive ,Houston,GA,Auction.com
,,Perry GA 31069,,,
,,,,,
5338916,4/3/2018,106 Silver Circle ,Houston,GA,
,,Warner Robins GA 31093,,,
,,,,,
543118,4/3/2018,106 Red Oak Gln ,Houston,GA,Auction.com
,,Centerville GA 31028,,,
,,,,,
528418,4/3/2018,341 Loblolly Dr ,Houston,GA,
,,Bonaire GA 31005,,,
,,,,,
5261717,4/3/2018,208 W 1st St ,Irwin,GA,Auction.com
,,Ocilla GA 31774,,,
,,,,,
5489416,4/3/2018,195 Monte Lane ,Jackson,GA,
,,Jefferson GA 30549,,,
,,,,,
5459915,4/3/2018,4273 Lebanon Church Rd ,Jackson,GA,Auction.com
,,Athens GA 30607,,,
,,,,,
