,,,,,
5292215,5/1/2018,866 Lawndale Court ,Gwinnett,GA,Auction.com
,,Norcross GA 30093,,,
,,,,,
516915,5/1/2018,2935 Emerson Lake Dr ,Gwinnett,GA,Auction.com
,,Snellville GA 30078,,,
,,,,,
525918,5/1/2018,6411 Wedgewood Trace ,Gwinnett,GA,Auction.com
,,Tucker GA 30084,,,
,,,,,
5220917,5/1/2018,2559 Landington Way ,Gwinnett,GA,
,,Duluth GA 30096,,,
,,,,,
5358214,5/1/2018,1410 Avalon Dr ,Gwinnett,GA,Auction.com
,,Lawrenceville GA 30044,,,
,,,,,
5699914,5/1/2018,5033 Oak Leaf Terrace ,Gwinnett,GA,
,,Stone Mountain GA 30087,,,
,,,,,
572408,5/1/2018,3089 Gala Trail ,Gwinnett,GA,Auction.com
,,Snellville GA 30039,,,
,,,,,
571018,5/1/2018,1748 Hampton Chase Circle ,Gwinnett,GA,
,,Lawrenceville GA 30043,,,
,,,,,
569518,5/1/2018,320 Cottonpatch Road ,Gwinnett,GA,Auction.com
,,Lawrenceville GA 30045,,,
,,,,,
5717814,5/1/2018,2156 Fairway Cir ,Gwinnett,GA,Auction.com
,,Duluth GA 30096,,,
,,,,,
544118,5/1/2018,5093 Laythan Jace Court ,Gwinnett,GA,Auction.com
,,Snellville GA 30039,,,
,,,,,
5354517,5/1/2018,30 Belmore Manor Drive ,Gwinnett,GA,
,,Suwanee GA 30024,,,
,,,,,
554618,5/1/2018,3057 Hidden Forest Drive ,Gwinnett,GA,Auction.com
,,Snellville GA 30078,,,
,,,,,
557518,5/1/2018,954 Wenham Lane ,Gwinnett,GA,
,,Lawrenceviille GA 30044,,,
,,,,,
5375917,5/1/2018,1212 Torrey Pl ,Gwinnett,GA,Auction.com
,,Dacula GA 30019,,,
,,,,,
5661609,5/1/2018,966 Westmoreland Lane ,Gwinnett,GA,
,,Lawrenceville GA 30043,,,
,,,,,
